Year,State ab,State,Population,Index offenses total,Violent crime total,Murder and nonnegligent Manslaughter,Rape (legacy),Rape (revised),Rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Index offense rate,Violent Crime rate,Murder and nonnegligent manslaughter rate,Rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
1988,NV,Nevada,1060000,68403,8275,111,782.0,0.0,782,3087,4295,60128,16376,37401,6351,6453.11,780.66,10.47,73.77,291.23,405.19,5672.45,1544.91,3528.4,599.15
1988,NY,New York,17898000,1129241,196396,2244,5479.0,0.0,5479,97434,91239,932845,218060,560887,153898,6309.31,1097.31,12.54,30.61,544.38,509.77,5212.01,1218.35,3133.8,859.86
1988,OH,Ohio,10872000,505034,49144,585,4632.0,0.0,4632,17546,26381,455890,112130,300355,43405,4645.27,452.02,5.38,42.6,161.39,242.65,4193.25,1031.36,2762.65,399.24
1988,OK,Oklahoma,3263000,182373,14179,243,1229.0,0.0,1229,3428,9279,168194,53624,96418,18152,5589.12,434.54,7.45,37.66,105.06,284.37,5154.58,1643.4,2954.89,556.3
1988,OR,Oregon,2741000,193479,14959,139,1111.0,0.0,1111,5289,8420,178520,48355,113872,16293,7058.7,545.75,5.07,40.53,192.96,307.19,6512.95,1764.14,4154.4,594.42
1988,PA,Pennsylvania,12027000,382020,43534,660,2992.0,0.0,2992,16607,23275,338486,83791,203362,51333,3176.35,361.97,5.49,24.88,138.08,193.52,2814.38,696.69,1690.88,426.81
1988,RI,Rhode Island,995000,51784,3947,41,303.0,0.0,303,1146,2457,47837,12550,27049,8238,5204.42,396.68,4.12,30.45,115.18,246.93,4807.74,1261.31,2718.49,827.94
1988,SC,South Carolina,3493000,189053,25889,325,1493.0,0.0,1493,4357,19714,163164,49467,103055,10642,5412.34,741.17,9.3,42.74,124.74,564.39,4671.17,1416.18,2950.33,304.67
1988,SD,South Dakota,715000,18454,813,22,192.0,0.0,192,87,512,17641,3703,13255,683,2580.98,113.71,3.08,26.85,12.17,71.61,2467.27,517.9,1853.85,95.52
1988,TN,Tennessee,4919000,219852,26205,461,2201.0,0.0,2201,8537,15006,193647,60894,106052,26701,4469.45,532.73,9.37,44.74,173.55,305.06,3936.71,1237.93,2155.97,542.81
1988,TX,Texas,16780000,1345369,109499,2022,8119.0,0.0,8119,39301,60057,1235870,361972,739642,134256,8017.69,652.56,12.05,48.38,234.21,357.91,7365.14,2157.16,4407.88,800.1
1988,UT,Utah,1691000,94333,4110,47,399.0,0.0,399,915,2749,90223,14898,71677,3648,5578.53,243.05,2.78,23.6,54.11,162.57,5335.48,881.02,4238.73,215.73
1988,VA,Virginia,5996000,250436,17940,468,1622.0,0.0,1622,6748,9102,232496,49069,165343,18084,4176.72,299.2,7.81,27.05,112.54,151.8,3877.52,818.36,2757.56,301.6
1988,VT,Vermont,556000,23577,791,11,128.0,0.0,128,89,563,22786,6098,15591,1097,4240.47,142.27,1.98,23.02,16.01,101.26,4098.2,1096.76,2804.14,197.3
1988,WA,Washington,4619000,328551,21543,264,2611.0,0.0,2611,6738,11930,307008,85711,201301,19996,7113.03,466.4,5.72,56.53,145.88,258.28,6646.63,1855.62,4358.11,432.91
1988,WI,Wisconsin,4858000,192959,10414,144,965.0,0.0,965,3258,6047,182545,35423,134046,13076,3971.98,214.37,2.96,19.86,67.06,124.48,3757.62,729.17,2759.28,269.16
1988,WV,West Virginia,1884000,42179,2476,93,353.0,0.0,353,644,1386,39703,11510,25147,3046,2238.8,131.42,4.94,18.74,34.18,73.57,2107.38,610.93,1334.77,161.68
1988,WY,Wyoming,471000,18685,1479,12,113.0,0.0,113,71,1283,17206,3103,13432,671,3967.09,314.01,2.55,23.99,15.07,272.4,3653.08,658.81,2851.8,142.46
1989,AK,Alaska,527000,25190,2623,42,279.0,0.0,279,356,1946,22567,4358,15811,2398,4779.89,497.72,7.97,52.94,67.55,369.26,4282.16,826.94,3000.19,455.03
1989,AL,Alabama,4118000,190573,24329,421,1276.0,0.0,1276,5515,17117,166244,47224,106771,12249,4627.8,590.8,10.22,30.99,133.92,415.66,4037.01,1146.77,2592.79,297.45
1989,AR,Arkansas,2406000,109610,11397,203,924.0,0.0,924,2660,7610,98213,28738,63084,6391,4555.69,473.69,8.44,38.4,110.56,316.29,4082.0,1194.43,2621.95,265.63
1989,AZ,Arizona,3556000,286604,21320,237,1286.0,0.0,1286,4944,14853,265284,59284,181574,24426,8059.73,599.55,6.66,36.16,139.03,417.69,7460.18,1667.15,5106.13,686.9
1989,CA,California,29063000,1965652,284136,3158,11966.0,0.0,11966,96431,172581,1681516,410468,972603,298445,6763.42,977.66,10.87,41.17,331.8,593.82,5785.76,1412.34,3346.53,1026.89
1989,CO,Colorado,3317000,200328,15636,146,1202.0,0.0,1202,2984,11304,184692,41475,128195,15022,6039.43,471.39,4.4,36.24,89.96,340.79,5568.04,1250.38,3864.79,452.88
1989,CT,Connecticut,3239000,170695,16576,190,892.0,0.0,892,6956,8538,154119,40035,91483,22601,5269.99,511.76,5.87,27.54,214.76,263.6,4758.23,1236.03,2824.42,697.78
1989,DC,District of Columbia,604000,62172,12937,434,186.0,0.0,186,6542,5775,49235,11780,29164,8291,10293.38,2141.89,71.85,30.79,1083.11,956.13,8151.49,1950.33,4828.48,1372.68
1989,DE,Delaware,673000,32743,3745,34,569.0,0.0,569,934,2208,28998,6072,20294,2632,4865.23,556.46,5.05,84.55,138.78,328.08,4308.77,902.23,3015.45,391.08
1989,FL,Florida,12671000,1115617,140575,1405,6299.0,0.0,6299,51188,81683,975042,289254,583702,102086,8804.49,1109.42,11.09,49.71,403.98,644.65,7695.07,2282.8,4606.6,805.67
1989,GA,Georgia,6436000,455225,47357,820,3150.0,0.0,3150,17450,25937,407868,110215,255578,42075,7073.1,735.81,12.74,48.94,271.13,403.0,6337.29,1712.48,3971.07,653.74
1989,HI,Hawaii,1112000,69727,3004,53,496.0,0.0,496,925,1530,66723,14939,47374,4410,6270.41,270.14,4.77,44.6,83.18,137.59,6000.27,1343.44,4260.25,396.58
1989,IA,Iowa,2840000,115912,7563,54,459.0,0.0,459,1108,5942,108349,24052,79801,4496,4081.41,266.3,1.9,16.16,39.01,209.23,3815.11,846.9,2809.89,158.31
1989,ID,Idaho,1014000,39860,2582,26,236.0,0.0,236,152,2168,37278,8843,26825,1610,3930.97,254.64,2.56,23.27,14.99,213.81,3676.33,872.09,2645.46,158.78
1989,IL,Illinois,11658000,657414,98611,1051,4161.0,0.0,4161,39138,54261,558803,125441,362556,70806,5639.17,845.87,9.02,35.69,335.72,465.44,4793.3,1076.01,3109.93,607.36
1989,IN,Indiana,5593000,248327,22735,353,1804.0,0.0,1804,5671,14907,225592,54201,149514,21877,4439.96,406.49,6.31,32.25,101.39,266.53,4033.47,969.09,2673.23,391.15
1989,KS,Kansas,2513000,125219,10073,138,917.0,0.0,917,2508,6510,115146,29871,77802,7473,4982.85,400.84,5.49,36.49,99.8,259.05,4582.01,1188.66,3095.98,297.37
1989,KY,Kentucky,3727000,123630,13302,293,917.0,0.0,917,2836,9256,110328,30526,71611,8191,3317.15,356.91,7.86,24.6,76.09,248.35,2960.24,819.05,1921.41,219.77
1989,LA,Louisiana,4382000,273492,34257,653,1675.0,0.0,1675,10397,21532,239235,64184,152209,22842,6241.26,781.77,14.9,38.22,237.27,491.37,5459.49,1464.72,3473.51,521.27
1989,MA,Massachusetts,5913000,303692,39912,254,1881.0,0.0,1881,11980,25797,263780,63004,146925,53851,5136.01,674.99,4.3,31.81,202.6,436.28,4461.02,1065.52,2484.78,910.72
1989,MD,Maryland,4694000,261107,40152,544,1783.0,0.0,1783,15589,22236,220955,52735,137043,31177,5562.57,855.39,11.59,37.98,332.1,473.71,4707.18,1123.46,2919.54,664.19
1989,ME,Maine,1222000,43792,1676,39,229.0,0.0,229,293,1115,42116,9810,30067,2239,3583.63,137.15,3.19,18.74,23.98,91.24,3446.48,802.78,2460.47,183.22
1989,MI,Michigan,9273000,553442,65760,993,6624.0,0.0,6624,20616,37527,487682,113579,307096,67007,5968.32,709.16,10.71,71.43,222.32,404.69,5259.16,1224.84,3311.72,722.6
1989,MN,Minnesota,4353000,190801,12549,111,1363.0,0.0,1363,4128,6947,178252,39042,122673,16537,4383.21,288.28,2.55,31.31,94.83,159.59,4094.92,896.9,2818.13,379.9
1989,MO,Missouri,5159000,264508,32634,409,1587.0,0.0,1587,10060,20578,231874,58594,146269,27011,5127.12,632.56,7.93,30.76,195.0,398.88,4494.55,1135.76,2835.22,523.57
1989,MS,Mississippi,2621000,92136,8156,253,1017.0,0.0,1017,2053,4833,83980,30018,49266,4696,3515.3,311.18,9.65,38.8,78.33,184.4,3204.12,1145.29,1879.66,179.17
1989,MT,Montana,806000,32220,935,23,145.0,0.0,145,137,630,31285,5575,23892,1818,3997.52,116.0,2.85,17.99,17.0,78.16,3881.51,691.69,2964.27,225.56
1989,NC,North Carolina,6571000,345225,35902,584,1964.0,0.0,1964,8770,24584,309323,98792,191783,18748,5253.77,546.37,8.89,29.89,133.47,374.13,4707.4,1503.45,2918.63,285.31
1989,ND,North Dakota,660000,16902,417,4,78.0,0.0,78,61,274,16485,2369,13370,746,2560.91,63.18,0.61,11.82,9.24,41.52,2497.73,358.94,2025.76,113.03
1989,NE,Nebraska,1611000,65916,4503,40,381.0,0.0,381,837,3245,61413,12010,46403,3000,4091.62,279.52,2.48,23.65,51.96,201.43,3812.1,745.5,2880.38,186.22
1989,NH,New Hampshire,1107000,39810,1865,36,327.0,0.0,327,264,1238,37945,8157,27087,2701,3596.21,168.47,3.25,29.54,23.85,111.83,3427.73,736.86,2446.88,243.99
1989,NJ,New Jersey,7736000,407643,47111,394,2449.0,0.0,2449,21139,23129,360532,75548,213878,71106,5269.43,608.98,5.09,31.66,273.25,298.98,4660.44,976.58,2764.71,919.16
1989,NM,New Mexico,1528000,100448,10755,132,702.0,0.0,702,1607,8314,89693,26146,58201,5346,6573.82,703.86,8.64,45.94,105.17,544.11,5869.96,1711.13,3808.97,349.87
1989,NV,Nevada,1111000,69679,6947,91,662.0,0.0,662,2784,3410,62732,15607,40686,6439,6271.74,625.29,8.19,59.59,250.59,306.93,5646.44,1404.77,3662.11,579.57
1989,NY,New York,17950000,1129638,203042,2246,5242.0,0.0,5242,103983,91571,926596,211130,544459,171007,6293.25,1131.15,12.51,29.2,579.29,510.14,5162.09,1176.21,3033.2,952.69
1989,OH,Ohio,10907000,516252,51109,652,4872.0,0.0,4872,18635,26950,465143,111057,306609,47477,4733.22,468.59,5.98,44.67,170.85,247.09,4264.63,1018.22,2811.12,435.29
1989,OK,Oklahoma,3224000,177405,15847,210,1209.0,0.0,1209,4070,10358,161558,50411,92270,18877,5502.64,491.53,6.51,37.5,126.24,321.28,5011.1,1563.62,2861.97,585.51
1989,OR,Oregon,2820000,173744,14625,134,1314.0,0.0,1314,4282,8895,159119,40197,103690,15232,6161.13,518.62,4.75,46.6,151.84,315.43,5642.52,1425.43,3676.95,540.14
1989,PA,Pennsylvania,12040000,404594,45586,753,2963.0,0.0,2963,18025,23845,359008,85925,216566,56517,3360.42,378.62,6.25,24.61,149.71,198.05,2981.79,713.66,1798.72,469.41
1989,RI,Rhode Island,998000,52144,3772,49,266.0,0.0,266,1122,2335,48372,12045,27104,9223,5224.85,377.96,4.91,26.65,112.42,233.97,4846.89,1206.91,2715.83,924.15
1989,SC,South Carolina,3512000,197348,28576,320,1632.0,0.0,1632,4574,22050,168772,48914,107845,12013,5619.25,813.67,9.11,46.47,130.24,627.85,4805.58,1392.77,3070.76,342.06
1989,SD,South Dakota,715000,19199,969,9,229.0,0.0,229,84,647,18230,3394,14057,779,2685.17,135.52,1.26,32.03,11.75,90.49,2549.65,474.69,1966.01,108.95
1989,TN,Tennessee,4940000,222972,27118,417,2270.0,0.0,2270,7926,16505,195854,59621,109908,26325,4513.6,548.95,8.44,45.95,160.45,334.11,3964.66,1206.9,2224.86,532.89
1989,TX,Texas,16991000,1346866,111889,2029,7951.0,0.0,7951,37913,63996,1234977,342346,741660,150971,7926.94,658.52,11.94,46.8,223.14,376.65,7268.42,2014.87,4365.02,888.54
1989,UT,Utah,1707000,96994,4417,45,489.0,0.0,489,898,2985,92577,15311,73210,4056,5682.13,258.76,2.64,28.65,52.61,174.87,5423.37,896.95,4288.81,237.61
1989,VA,Virginia,6098000,256814,19057,480,1638.0,0.0,1638,6494,10445,237757,46156,172645,18956,4211.45,312.51,7.87,26.86,106.49,171.29,3898.93,756.9,2831.17,310.86
1989,VT,Vermont,567000,23182,753,11,131.0,0.0,131,102,509,22429,5835,15466,1128,4088.54,132.8,1.94,23.1,17.99,89.77,3955.73,1029.1,2727.69,198.94
1989,WA,Washington,4761000,313932,22460,209,2938.0,0.0,2938,6672,12641,291472,73563,196122,21787,6593.82,471.75,4.39,61.71,140.14,265.51,6122.08,1545.12,4119.34,457.61
1989,WI,Wisconsin,4867000,202703,10834,176,993.0,0.0,993,3659,6006,191869,35683,140040,16146,4164.84,222.6,3.62,20.4,75.18,123.4,3942.24,733.16,2877.34,331.74
1989,WV,West Virginia,1857000,43878,2724,121,347.0,0.0,347,793,1463,41154,11635,26608,2911,2362.84,146.69,6.52,18.69,42.7,78.78,2216.16,626.55,1432.85,156.76
1989,WY,Wyoming,475000,18473,1227,21,134.0,0.0,134,81,991,17246,3001,13593,652,3889.05,258.32,4.42,28.21,17.05,208.63,3630.74,631.79,2861.68,137.26
1990,AK,Alaska,550043,28342,2885,41,401.0,0.0,401,422,2021,25457,4919,17428,3110,5152.69,524.5,7.45,72.9,76.72,367.43,4628.18,894.29,3168.48,565.41
1990,AL,Alabama,4040587,198604,28630,467,1319.0,0.0,1319,5805,21039,169974,44585,111336,14053,4915.23,708.56,11.56,32.64,143.67,520.69,4206.67,1103.43,2755.44,347.8
1990,AR,Arkansas,2350725,114408,12511,241,1019.0,0.0,1019,2661,8590,101897,28464,66630,6803,4866.92,532.22,10.25,43.35,113.2,365.42,4334.71,1210.86,2834.44,289.4
1990,AZ,Arizona,3665228,289140,23911,284,1500.0,0.0,1500,5897,16230,265229,61206,172375,31648,7888.73,652.37,7.75,40.93,160.89,442.81,7236.36,1669.91,4702.98,863.47
1990,CA,California,29760021,1965237,311051,3553,12688.0,0.0,12688,112208,182602,1654186,400392,951580,302214,6603.61,1045.2,11.94,42.63,377.04,613.58,5558.42,1345.4,3197.51,1015.5
1990,CO,Colorado,3294394,199434,17328,138,1521.0,0.0,1521,2985,12684,182106,39822,128172,14112,6053.74,525.98,4.19,46.17,90.61,385.02,5527.75,1208.78,3890.61,428.36
1990,CT,Connecticut,3287116,177068,18201,166,918.0,0.0,918,7717,9400,158867,40355,94485,24027,5386.73,553.71,5.05,27.93,234.77,285.96,4833.02,1227.67,2874.4,730.94
1990,DC,District of Columbia,606900,65389,14919,472,303.0,0.0,303,7365,6779,50470,12035,30326,8109,10774.26,2458.23,77.77,49.93,1213.54,1116.99,8316.03,1983.03,4996.87,1336.13
1990,DE,Delaware,666168,35709,4365,33,587.0,0.0,587,1098,2647,31344,6465,21922,2957,5360.36,655.24,4.95,88.12,164.82,397.35,4705.12,970.48,3290.76,443.88
1990,FL,Florida,12937926,1139934,160990,1379,6781.0,0.0,6781,53928,98902,978944,280832,591210,106902,8810.79,1244.33,10.66,52.41,416.82,764.43,7566.47,2170.61,4569.59,826.27
1990,GA,Georgia,6478216,438161,48996,767,3472.0,0.0,3472,17067,27690,389165,104905,240623,43637,6763.61,756.32,11.84,53.6,263.45,427.43,6007.29,1619.35,3714.34,673.6
1990,HI,Hawaii,1108229,67676,3113,44,360.0,0.0,360,1013,1696,64563,13611,46735,4217,6106.68,280.9,3.97,32.48,91.41,153.04,5825.78,1228.18,4217.09,380.52
1990,IA,Iowa,2776755,113871,8321,54,510.0,0.0,510,1089,6668,105550,22448,78384,4718,4100.87,299.67,1.94,18.37,39.22,240.14,3801.2,808.43,2822.86,169.91
1990,ID,Idaho,1006749,40845,2776,27,275.0,0.0,275,151,2323,38069,8187,28216,1666,4057.12,275.74,2.68,27.32,15.0,230.74,3781.38,813.21,2802.68,165.48
1990,IL,Illinois,11430602,678416,110575,1182,4505.0,0.0,4505,45038,59850,567841,121506,372862,73473,5935.09,967.36,10.34,39.41,394.01,523.59,4967.73,1062.99,3261.96,642.77
1990,IN,Indiana,5544159,259651,26275,344,2103.0,0.0,2103,5619,18209,233376,52297,156741,24338,4683.33,473.92,6.2,37.93,101.35,328.44,4209.4,943.28,2827.14,438.98
1990,KS,Kansas,2477574,128664,11093,98,1002.0,0.0,1002,2914,7079,117571,28901,80361,8309,5193.14,447.74,3.96,40.44,117.62,285.72,4745.41,1166.5,3243.54,335.37
1990,KY,Kentucky,3685296,121594,14386,264,1068.0,0.0,1068,2545,10509,107208,28264,71594,7350,3299.44,390.36,7.16,28.98,69.06,285.16,2909.07,766.94,1942.69,199.44
1990,LA,Louisiana,4219973,273736,37914,724,1781.0,0.0,1781,11387,24022,235822,60677,149752,25393,6486.68,898.44,17.16,42.2,269.84,569.25,5588.23,1437.85,3548.65,601.73
1990,MA,Massachusetts,6016425,318742,44300,243,2030.0,0.0,2030,13062,28965,274442,66942,151933,55567,5297.86,736.32,4.04,33.74,217.11,481.43,4561.55,1112.65,2525.3,923.59
1990,MD,Maryland,4781468,278782,43940,552,2185.0,0.0,2185,17394,23809,234842,53549,147407,33886,5830.47,918.96,11.54,45.7,363.78,497.94,4911.5,1119.93,3082.88,708.69
1990,ME,Maine,1227928,45406,1759,30,242.0,0.0,242,308,1179,43647,10106,31372,2169,3697.77,143.25,2.44,19.71,25.08,96.02,3554.52,823.01,2554.87,176.64
1990,MI,Michigan,9295297,557232,73468,971,7209.0,0.0,7209,21752,43536,483764,106275,311153,66336,5994.77,790.38,10.45,77.56,234.01,468.37,5204.4,1143.32,3347.42,713.65
1990,MN,Minnesota,4375099,198577,13392,117,1487.0,0.0,1487,4057,7731,185185,39691,129500,15994,4538.8,306.1,2.67,33.99,92.73,176.7,4232.7,907.2,2959.93,365.57
1990,MO,Missouri,5117073,262024,36602,449,1663.0,0.0,1663,11073,23417,225422,54536,143287,27599,5120.58,715.29,8.77,32.5,216.39,457.62,4405.29,1065.77,2800.18,539.35
1990,MS,Mississippi,2573216,99561,8758,313,1134.0,0.0,1134,2217,5094,90803,32196,53266,5341,3869.13,340.35,12.16,44.07,86.16,197.96,3528.77,1251.2,2070.02,207.56
1990,MT,Montana,799065,35975,1273,39,195.0,0.0,195,173,866,34702,5666,27098,1938,4502.14,159.31,4.88,24.4,21.65,108.38,4342.83,709.08,3391.21,242.53
1990,NC,North Carolina,6628637,363638,41332,711,2272.0,0.0,2272,10082,28267,322306,101444,202059,18803,5485.86,623.54,10.73,34.28,152.1,426.44,4862.33,1530.39,3048.27,283.66
1990,ND,North Dakota,638800,18668,472,5,114.0,0.0,114,50,303,18196,2725,14621,850,2922.35,73.89,0.78,17.85,7.83,47.43,2848.47,426.58,2288.82,133.06
1990,NE,Nebraska,1578385,66499,5209,43,473.0,0.0,473,807,3886,61290,11424,47054,2812,4213.1,330.02,2.72,29.97,51.13,246.2,3883.08,723.78,2981.15,178.16
1990,NH,New Hampshire,1109252,40435,1459,21,386.0,0.0,386,302,750,38976,8158,28111,2707,3645.25,131.53,1.89,34.8,27.23,67.61,3513.72,735.45,2534.23,244.04
1990,NJ,New Jersey,7730188,421080,50057,432,2307.0,0.0,2307,23269,24049,371023,78628,219767,72628,5447.22,647.55,5.59,29.84,301.01,311.1,4799.66,1017.16,2842.97,939.54
1990,NM,New Mexico,1515069,101269,11821,139,753.0,0.0,753,1744,9185,89448,26343,58004,5101,6684.12,780.23,9.17,49.7,115.11,606.24,5903.89,1738.73,3828.47,336.68
1990,NV,Nevada,1201833,72874,7222,116,748.0,0.0,748,2864,3494,65652,16434,42097,7121,6063.57,600.92,9.65,62.24,238.3,290.72,5462.66,1367.41,3502.73,592.51
1990,NY,New York,17990455,1144874,212458,2605,5368.0,0.0,5368,112380,92105,932416,208813,536012,187591,6363.79,1180.95,14.48,29.84,624.66,511.97,5182.84,1160.69,2979.42,1042.73
1990,OH,Ohio,10847115,525373,54904,663,5075.0,0.0,5075,20451,28715,470469,106575,310673,53221,4843.44,506.16,6.11,46.79,188.54,264.72,4337.27,982.52,2864.11,490.65
1990,OK,Oklahoma,3145585,176111,17222,253,1479.0,0.0,1479,3836,11654,158889,45531,94432,18926,5598.67,547.5,8.04,47.02,121.95,370.49,5051.17,1447.46,3002.05,601.67
1990,OR,Oregon,2842321,160478,14405,108,1332.0,0.0,1332,4102,8863,146073,32273,100765,13035,5646.02,506.8,3.8,46.86,144.32,311.82,5139.22,1135.45,3545.17,458.6
1990,PA,Pennsylvania,11881643,413018,51213,801,3068.0,0.0,3068,20930,26414,361805,86624,215119,60062,3476.1,431.03,6.74,25.82,176.15,222.31,3045.08,729.06,1810.52,505.5
1990,RI,Rhode Island,1003464,53712,4334,48,248.0,0.0,248,1224,2814,49378,12755,27046,9577,5352.66,431.9,4.78,24.71,121.98,280.43,4920.75,1271.1,2695.26,954.39
1990,SC,South Carolina,3486703,210779,34050,390,1873.0,0.0,1873,5313,26474,176729,48132,115144,13453,6045.22,976.57,11.19,53.72,152.38,759.28,5068.66,1380.44,3302.37,385.84
1990,SD,South Dakota,696004,20249,1133,14,239.0,0.0,239,86,794,19116,3671,14678,767,2909.32,162.79,2.01,34.34,12.36,114.08,2746.54,527.44,2108.9,110.2
1990,TN,Tennessee,4877185,246346,32698,511,2415.0,0.0,2415,9325,20447,213648,61646,124127,27875,5050.99,670.43,10.48,49.52,191.2,419.24,4380.56,1263.97,2545.05,571.54
1990,TX,Texas,16986510,1329494,129343,2389,8750.0,0.0,8750,44297,73907,1200151,314512,731224,154415,7826.76,761.45,14.06,51.51,260.78,435.09,7065.32,1851.54,4304.73,909.04
1990,UT,Utah,1722850,97512,4892,52,651.0,0.0,651,980,3209,92620,15172,73352,4096,5659.92,283.95,3.02,37.79,56.88,186.26,5375.98,880.63,4257.6,237.75
1990,VA,Virginia,6187358,274757,21694,545,1915.0,0.0,1915,7626,11608,253063,45236,187564,20263,4440.62,350.62,8.81,30.95,123.25,187.61,4090.0,731.1,3031.41,327.49
1990,VT,Vermont,562758,24429,716,13,146.0,0.0,146,66,491,23713,6119,16424,1170,4340.94,127.23,2.31,25.94,11.73,87.25,4213.71,1087.32,2918.48,207.9
1990,WA,Washington,4866692,302850,24410,238,3115.0,0.0,3115,6326,14731,278440,61460,195221,21759,6222.91,501.57,4.89,64.01,129.99,302.69,5721.34,1262.87,4011.37,447.1
1990,WI,Wisconsin,4891769,215000,12948,225,1013.0,0.0,1013,5514,6196,202052,36755,144924,20373,4395.14,264.69,4.6,20.71,112.72,126.66,4130.45,751.36,2962.61,416.48
1990,WV,West Virginia,1793477,44891,3036,102,423.0,0.0,423,680,1831,41855,11785,27310,2760,2503.02,169.28,5.69,23.59,37.92,102.09,2333.73,657.1,1522.74,153.89
1990,WY,Wyoming,453588,19099,1367,22,134.0,0.0,134,72,1139,17732,2862,14194,676,4210.65,301.37,4.85,29.54,15.87,251.11,3909.27,630.97,3129.27,149.03
1991,AK,Alaska,570000,32499,3499,42,523.0,0.0,523,645,2289,29000,5582,20375,3043,5701.58,613.86,7.37,91.75,113.16,401.58,5087.72,979.3,3574.56,533.86
1991,AL,Alabama,4089000,219400,34518,469,1455.0,0.0,1455,6246,26348,184882,51873,118151,14858,5365.62,844.17,11.47,35.58,152.75,644.36,4521.45,1268.6,2889.48,363.37
1991,AR,Arkansas,2372000,122749,14072,264,1058.0,0.0,1058,3217,9533,108677,29093,71487,8097,5174.92,593.25,11.13,44.6,135.62,401.9,4581.66,1226.52,3013.79,341.36
1991,AZ,Arizona,3750000,277711,25152,291,1590.0,0.0,1590,6215,17056,252559,60281,159987,32291,7405.63,670.72,7.76,42.4,165.73,454.83,6734.91,1607.49,4266.32,861.09
1991,CA,California,30380000,2057513,331122,3859,12896.0,0.0,12896,124939,189428,1726391,424656,986120,315615,6772.59,1089.93,12.7,42.45,411.25,623.53,5682.66,1397.81,3245.95,1038.89
1991,CO,Colorado,3377000,205122,18887,199,1588.0,0.0,1588,3628,13472,186235,39117,132717,14401,6074.09,559.28,5.89,47.02,107.43,398.93,5514.81,1158.34,3930.03,426.44
1991,CT,Connecticut,3291000,176531,17761,187,960.0,0.0,960,7384,9230,158770,39198,93384,26188,5364.05,539.68,5.68,29.17,224.37,280.46,4824.37,1191.07,2837.56,795.75
1991,DC,District of Columbia,598000,64393,14671,482,214.0,0.0,214,7269,6706,49722,12405,29182,8135,10768.06,2453.34,80.6,35.79,1215.55,1121.4,8314.72,2074.41,4879.93,1360.37
1991,DE,Delaware,680000,39912,4857,37,588.0,0.0,588,1460,2772,35055,7668,24836,2551,5869.41,714.26,5.44,86.47,214.71,407.65,5155.15,1127.65,3652.35,375.15
1991,FL,Florida,13277000,1134813,157243,1248,6865.0,0.0,6865,53083,96047,977570,266313,607222,104035,8547.21,1184.33,9.4,51.71,399.81,723.41,7362.88,2005.82,4573.49,783.57
1991,GA,Georgia,6623000,430059,48894,849,2800.0,0.0,2800,17762,27483,381165,100317,240359,40489,6493.42,738.25,12.82,42.28,268.19,414.96,5755.17,1514.68,3629.16,611.34
1991,HI,Hawaii,1135000,67764,2744,45,375.0,0.0,375,986,1338,65020,14011,47195,3814,5970.4,241.76,3.96,33.04,86.87,117.89,5728.63,1234.45,4158.15,336.04
1991,IA,Iowa,2795000,115546,8477,57,583.0,0.0,583,1257,6580,107069,23267,79030,4772,4134.03,303.29,2.04,20.86,44.97,235.42,3830.73,832.45,2827.55,170.73
1991,ID,Idaho,1039000,43594,3016,19,300.0,0.0,300,215,2482,40578,8582,30143,1853,4195.77,290.28,1.83,28.87,20.69,238.88,3905.49,825.99,2901.15,178.34
1991,IL,Illinois,11543000,707823,119955,1300,4615.0,0.0,4615,52653,61387,587868,129284,382942,75642,6132.05,1039.2,11.26,39.98,456.15,531.81,5092.85,1120.02,3317.53,655.31
1991,IN,Indiana,5610000,270279,28349,423,2318.0,0.0,2318,6506,19102,241930,54814,161039,26077,4817.81,505.33,7.54,41.32,115.97,340.5,4312.48,977.08,2870.57,464.83
1991,KS,Kansas,2495000,138081,12465,153,1118.0,0.0,1118,3453,7741,125616,32601,84258,8757,5534.31,499.6,6.13,44.81,138.4,310.26,5034.71,1306.65,3377.07,350.98
1991,KY,Kentucky,3713000,124692,16262,253,1315.0,0.0,1315,3084,11610,108430,29576,70885,7969,3358.25,437.97,6.81,35.42,83.06,312.69,2920.28,796.55,1909.1,214.62
1991,LA,Louisiana,4252000,273170,40438,720,1738.0,0.0,1738,11860,26120,232732,60017,148334,24381,6424.51,951.03,16.93,40.87,278.93,614.3,5473.47,1411.5,3488.57,573.4
1991,MA,Massachusetts,5996000,319128,44138,249,1926.0,0.0,1926,11669,30294,274990,69977,149930,55083,5322.35,736.12,4.15,32.12,194.61,505.24,4586.22,1167.06,2500.5,918.66
1991,MD,Maryland,4860000,301768,46469,569,2229.0,0.0,2229,19783,23888,255299,56258,163524,35517,6209.22,956.15,11.71,45.86,407.06,491.52,5253.07,1157.57,3364.69,730.8
1991,ME,Maine,1235000,46531,1631,15,270.0,0.0,270,280,1066,44900,11146,31737,2017,3767.69,132.06,1.21,21.86,22.67,86.32,3635.63,902.51,2569.8,163.32
1991,MI,Michigan,9368000,575013,75232,1009,7372.0,0.0,7372,22790,44061,499781,111126,324985,63670,6138.06,803.07,10.77,78.69,243.27,470.34,5334.98,1186.23,3469.1,679.65
